	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
-WDXOO3VM-0	Sweet Transvestite	Tim Curry	Absolute Treasures: The Rocky Horror Picture Show - The Complete and Definitive Soundtrack (2015 40th Anniversary Re-Mastered Edition)	Various Artists	INDIFFERENT		1975.0	Album	
S-4xzFAysx8	If I Were a Carpenter (Live at Woodstock - 8/15/69)	Tim Hardin	Live at Woodstock	Tim Hardin	INDIFFERENT		2019.0	Album	
GRiQ1F0FOTw	If I Were A Carpenter	Tim Hardin	Reason To Believe (The Best Of)	Tim Hardin	INDIFFERENT		1987.0	Album	
BLalJpRsrGQ	Don't Make Promises	Tim Hardin	Tim Hardin 1	Tim Hardin	INDIFFERENT	3.5401459	1966.0	Album	
GB-14MXDlas	Imunização Racional (Que Beleza)	Tim Maia	Racional (Vol 1)	Tim Maia	INDIFFERENT		1975.0	Album	
RObFa5oJAYU	Apologize (feat. OneRepublic)	Timbaland	Shock Value	Timbaland	INDIFFERENT		2007.0	Album	
27AYz__uBMM	Beggin'	Timebox	Late 60s Mod Hits, Vol. 1	Various Artists	INDIFFERENT		2014.0	Album	
vWuqPAW18ws	The Wait	Times New Viking	Rip It Off	Times New Viking	INDIFFERENT	3.6666667	2008.0	Album	
gZqHbVdH0vY	Teen Drama	Times New Viking	Rip It Off	Times New Viking	INDIFFERENT	3.8527131	2008.0	Album	
vWSCMOfwPU4	J'Attendrai	Tino Rossi	J'Attendrai	Tino Rossi	INDIFFERENT		2005.0	Album	
7IUkFHcI6p0	Vieni Vieni	Tino Rossi	Nos plus belles chansons, Vol. 5: 1930-1935	Various Artists	INDIFFERENT		1994.0	Album	
0Vzn2_0gUzk	I'm Going to Have Myself a Ball	Tiny Bradshaw	All Time Great Pop Songs, Vol. 10	Various Artists	INDIFFERENT		2013.0	Album	
GHEvO9TyqHk	The Train Kept A-Rollin'	Tiny Bradshaw & His Orchestra	100 Doo Wop Classics	Various Artists	INDIFFERENT		2010.0	Album	
fgMf7PUoLDI	Good Intentions	Toad The Wet Sprocket	In Light Syrup	Toad The Wet Sprocket	INDIFFERENT		1995.0	Album	
T10fdwYNDVk	Mister Love	Toadies	Rubberneck	Toadies	INDIFFERENT		1994.0	Album	
6vlBd4AqbcI	I Come From The Water	Toadies	Rubberneck	Toadies	INDIFFERENT		1994.0	Album	
fbTcx0puasc	The Wait	Tobias Jesso Jr.	Goon	Tobias Jesso Jr.	INDIFFERENT	3.9864864	2015.0	Album	
vHb3bgXF3L0	International Feel	Todd Rundgren	A Wizard/ A True Star	Todd Rundgren	INDIFFERENT		1973.0	Album	
BXBm2EdXzVU	A Lesson In Crime	Tokyo Police Club	Smith	Tokyo Police Club	INDIFFERENT		2007.0	EP	
CfUuamLRsbE	Funkin' for Jamaica	Tom Browne	Funkin' For Jamaica	Tom Browne	INDIFFERENT		1997.0	Album	
mtmxJETd0xE	Vibration (US title: The Visitor From Inner Space)	Tom Dissevelt	Popular Electronics: Early Dutch Electronic Music 1956-1963	Dick Raaijmakers	INDIFFERENT		2004.0	Album	
qQvIAs-nPSo	What's New Pussycat?	Tom Jones	What's New Pussycat	Tom Jones	INDIFFERENT		1966.0	Album	
xKU2wGo6ew4	Melody	Tom Oren	Melody	Tom Oren	INDIFFERENT	4.5395684	2020.0	Single	
PeEj8M1K_mI	To Find A Friend	Tom Petty	Wildflowers	Tom Petty	INDIFFERENT		1994.0	Album	
-qcL9rnkP2Y	Angel Dream (No. 4)	Tom Petty & The Heartbreakers	Songs And Music From The Motion Picture She's The One	Tom Petty And The Heartbreakers	INDIFFERENT		1996.0	Album	148.0
5Ue4_MWwKY8	Even The Losers	Tom Petty And The Heartbreakers	Damn The Torpedoes	Tom Petty And The Heartbreakers	INDIFFERENT		1979.0	Album	
dQymAu7gabY	Sure Enough	Tom Scott	Desire	Tom Scott	INDIFFERENT		1982.0	Album	
IJwkY33ru0w	Face To The Highway	Tom Waits	Bad As Me (Deluxe Edition Remastered)	Tom Waits	INDIFFERENT		2011.0	Album	
2Y5lGA68k7g	Swamp Gal	Tommy Bell	Teenage Rebels, Vol. 2	Various Artists	INDIFFERENT		2012.0	Album	
Y_DWxUb0vjs	It's All In The Game	Tommy Edwards	It’s All In The Game: The Best Of Tommy Edwards	Tommy Edwards	INDIFFERENT		1994.0	Album	
tna9lceUhMw	Draggin' the Line (Single Version)	Tommy James	The Solo Years	Tommy James	INDIFFERENT	4.5402298	2005.0	Album	
X4yoJcPI1xc	Crimson & Clover (Single Version)	Tommy James & The Shondells	The Essentials: Tommy James & The Shondells	Tommy James & The Shondells	INDIFFERENT	4.6819744	2002.0	Album	
E-V-Blax5Fw	Concrete and Clay	Tommy Moeller	Time (Special Edition)	Tommy Moeller	INDIFFERENT	3.8800001	2011.0	Album	
nVx2im37xqI	Looped	Tommy Ridgley	Giving You R'n'B!	Tommy Ridgley	INDIFFERENT		2021.0	Album	
JRMymqtEaj8	Dizzy	Tommy Roe	#1 Hits of the 50s & 60s	Various Artists	INDIFFERENT	4.2380953	2009.0	Album	
1qIXStzWPAM	Dizzy	Tommy Roe	60s Hit Makers	Various Artists	INDIFFERENT	4.289782	2007.0	Album	
DTQzMjrw_5U	Sweet Pea	Tommy Roe	Greatest Hits	Tommy Roe	INDIFFERENT	4.5757575	2018.0	Album	
IrO8wUBJxyQ	Dizzy	Tommy Roe	Greatest Hits - The Original ABC Hit Recordings	Tommy Roe	INDIFFERENT		1993.0	Album	
RAaRq3tk4_I	Sing Boy Sing	Tommy Sands	Capitol Collector's Series	Tommy Sands	INDIFFERENT		2011.0	Album	
b6U-neH2WGA	Teenage Crush	Tommy Sands	Teenage Hits & Rarities	Tommy Sands	INDIFFERENT		2006.0	Album	
WrlFgP_paOc	The Big Hurt	Toni Fisher	20th Century Rocks: 50's Rock 'n Roll - Is Here to Stay	Various Artists	INDIFFERENT		2001.0	Album	
GgaP_Gq6kOs	The Big Hurt	Toni Fisher	Presenting Toni Fisher	Toni Fisher	INDIFFERENT		1959.0	Album	130.0
Kuq6V4FsD1s	Sexy Coffee Pot (Single Version)	Tony Alvon & The Belairs	Funk 101		INDIFFERENT				
QOA-cMlkQ74	Because of You	Tony Bennett	Because of You	Tony Bennett	INDIFFERENT		2012.0	Album	
GwnhPj2NgGE	Because Of You	Tony Bennett	Pop Music: The Golden Era 1951-1975	Various Artists	INDIFFERENT		1999.0	Album	
97nvuPftc_4	Showdown	Tony Casanova	The Dore Story: Postcards from Los Angeles 1958-64	Various Artists	INDIFFERENT		2011.0	Album	
9PKSOOVEg9A	Swamp Water	Tony Joe White	Deep Cuts	Tony Joe White	INDIFFERENT		2008.0	Album	
q8VRVicQJpk	Bless You	Tony Orlando	Pop Music: The Golden Era 1951-1975	Various Artists	INDIFFERENT		1999.0	Album	
-S90_Sj3gKE	Love Has Come My Way	Tony Valor Sounds Orchestra	Love Has Come My Way	Tony Valor Sounds Orchestra	INDIFFERENT		1977.0	Album	
Hu8N23cgBJw	Way Too Real	Too $hort	Get In Where You Fit In	Too $hort	INDIFFERENT	4.7180567	1993.0	Album	
mHFU7c9bR7k	So You Want to Be a Gangster	Too $hort	Shorty The Pimp	Too $hort	INDIFFERENT	4.7264371	1992.0	Album	
mekO33JInGA	Invasion Of The Flat Booty B*tches	Too $hort	The Early Years Featuring Unreleased Bonus Track	Too $hort	INDIFFERENT		1995.0	Album	
N_GNB3GA-ys	Thunder and Lightning	Tooter Boatman	Teen Rock Oldies	Various Artists	INDIFFERENT		2013.0	Album	
IPil4TofEzE	Reggae Got Soul	Toots & The Maytals	Reggae Got Soul	Toots & The Maytals	INDIFFERENT		1976.0	Album	
t5TLaq-F1j0	54-46, That's My Number	Toots & The Maytals	Time Tough: The Anthology	Toots & The Maytals	INDIFFERENT		1996.0	Album	
aJR3p8QMKJk	Love Gonna Walk Out On Me	Toots & The Maytals	True Love	Toots and the Maytals	INDIFFERENT		2004.0	Album	
qqqkh9kw4s4	Get Like It	Tora	Tora	Tora	INDIFFERENT	4.2941175	2013.0	EP	
CFRiVU8okbY	Shake Hands With Danger	Tortoise	The Catastrophist	Tortoise	INDIFFERENT		2016.0	Album	
zdzUXqtD5jU	99	Toto	Hydra	Toto	INDIFFERENT		1979.0	Album	
HX_oR3qwwro	Georgy Porgy	Toto	Toto	Toto	INDIFFERENT		1978.0	Album	248.0
SGtVZgCYVgk	Rosanna	Toto	Toto IV	Toto	INDIFFERENT		1982.0	Album	
Vg8_Yj8szdA	Habits (Stay High) (Hippie Sabotage Remix)	Tove Lo	Queen Of The Clouds	Tove Lo	INDIFFERENT	4.542541	2014.0	Album	
F23OMi1BRxw	Habits (Stay High) (Hippie Sabotage Remix)	Tove Lo	Queen Of The Clouds	Tove Lo	INDIFFERENT		2014.0	Album	
nQKOAnzMV-E	Oakland Stroke	Tower Of Power	Back To Oakland	Tower Of Power	INDIFFERENT		1974.0	Album	
8PchfuhdQLs	So Very Hard to Go	Tower Of Power	Ghetto Child: 1973 Soul and R&B	Various Artists	INDIFFERENT	4.7512774	2018.0	Album	
cbyKxiVvpaE	So Very Hard to Go	Tower Of Power	The Very Best Of Tower Of Power: The Warner Years	Tower Of Power	INDIFFERENT		2001.0	Album	
guKrtjCy_yI	Bride of Frankenstein	Toy Love	Toy Love	Toy Love	INDIFFERENT		1980.0	Album	
PAIywSUAq4o	Heaven Is In Your Mind	Traffic	Mr. Fantasy	Traffic	INDIFFERENT		1967.0	Album	
jwQ42ah9v9I	You Can All Join In	Traffic	Traffic	Traffic	INDIFFERENT		1968.0	Album	
2l5XXNcIEYo	Fire	Traffic Sound	Early Recordings (A Bailar Go-Go)	Traffic Sound	INDIFFERENT		2013.0	EP	
XlB58qN5afQ	White Deal	Traffic Sound	Lux	Traffic Sound	INDIFFERENT		1971.0	Album	
A6OM23yzKYI	White Deal	Traffic Sound	Lux	Traffic Sound	INDIFFERENT		1972.0	Album	105.0
yycQ4r5jsd4	Thoughts	Tripp St.	Different Worlds	Tripp St.	INDIFFERENT		2021.0	Album	
GjmADSq76TY	Thoughts	Tripp St.	Different Worlds	Tripp St.	INDIFFERENT		2021.0	Album	294.0
SrOZnqm2dLY	Lay It on the Line	Triumph	Just a Game	Triumph	INDIFFERENT		1979.0	Album	
oaI7kx3Wb68	T.v. Me	Tru Fax And The Insaniacs	9:30 Live! Vol. 2	Various Artists	INDIFFERENT		1997.0	Album	
f8PP2UI35DU	Wings of Love	Tsvia Abarbanel	Eastern Soul	Tsvia Abarbanel	INDIFFERENT		1970.0	EP	
Cnm2qtKNLFw	5ive for Kankick	Tuamie	Anthology, Vol. 2	Tuamie	INDIFFERENT	5.0	2017.0	Album	
ed2b7pe06dc	Til the Sun Comes Up	Tucka	Long Live the King	Tucka	INDIFFERENT		2016.0	Album	279.0
OSQJ74Nz9ws	Let Me Be (Stereo)	Turtles	You Baby/Let Me Be	Turtles	INDIFFERENT	3.360424	1966.0	Album	
VfmYIz-K-iI	Tears On The Wall	Twilight Ritual	Rituals	Twilight Ritual	INDIFFERENT		1985.0	Album	
JKo5N7SO4Ko	Baby Blue	Twin Peaks	Sunken	Twin Peaks	INDIFFERENT	4.41502	2013.0	Album	
KF1DxDTOVT8	Ten Thousand Words In A Cardboard Box	Twink	Think Pink (50th Anniversary Edition)	Twink	INDIFFERENT		1970.0	Album	
cDk74v0HHXc	Round & Round	Twinz	Conversation	Twinz	INDIFFERENT	4.7585139	1995.0	Album	
KuoNRfwZ050	Overnight Celebrity	Twista	00s Hip Hop	Various Artists	INDIFFERENT	4.8895707	2018.0	Album	
zWAcCXUJ2vY	Keeping Me Under	Two Another	Keeping Me Under	Two Another	INDIFFERENT	4.2380953	2016.0	Single	
hZxLhn9BzKo	Keeping Me Under	Two Another	Two Another	Two Another	INDIFFERENT	5.0	2016.0	Single	
i_dFPShteNA	Body Behavior	Ty Segall	Body Behavior	Ty Segall	INDIFFERENT	3.6268656	2018.0	Single	
_zm92_1hCkc	Class War	Ty Segall	Class War	Ty Segall	INDIFFERENT		2018.0	Single	
kcrpTpA6Adk	Rotten To The Core	Ty Segall	Fudge Sandwich	Ty Segall	INDIFFERENT	4.6270099	2018.0	Album	
-P3ScFluX8c	Class War	Ty Segall	Fudge Sandwich	Ty Segall	INDIFFERENT		2018.0	Album	
R3aa7owE0qI	Please Don’t Leave This Town	Ty Segall	Joy	Ty Segall	INDIFFERENT	4.6923075	2018.0	Album	
xAEEMKhlFcc	Grin Without Smile	Ty Segall	Joy	Ty Segall	INDIFFERENT	4.5789475	2018.0	Album	
ZC7L10hCCLI	Beginning	Ty Segall	Joy	Ty Segall	INDIFFERENT	4.478261	2018.0	Album	
QBAGpzvRMG0	A Nod	Ty Segall	Joy	Ty Segall	INDIFFERENT	4.7446809	2018.0	Album	
pl6NXzmaB4A	Green Belly	Ty Segall	Manipulator	Ty Segall	INDIFFERENT	4.7199998	2014.0	Album	
rqVWsF3OV18	Manipulator	Ty Segall	Manipulator	Ty Segall	INDIFFERENT	4.745223	2014.0	Album	
_on92coOwwk	Don't You Want To Know? (Sue)	Ty Segall	Manipulator	Ty Segall	INDIFFERENT	4.3488374	2014.0	Album	
xD4Ri-7sRtI	The Connection Man	Ty Segall	Manipulator	Ty Segall	INDIFFERENT	4.6701031	2014.0	Album	
uHNQVXgxo7E	I Bought My Eyes	Ty Segall Band	Live in San Francisco	Ty Segall Band	INDIFFERENT		2015.0	Album	231.0
xQpHA7QoH5A	I Bought My Eyes	Ty Segall Band	Slaughterhouse	Ty Segall Band	INDIFFERENT	4.5275593	2012.0	Album	
dm4tkSNKfFI	Awake	Tycho	Awake	Tycho	INDIFFERENT	4.7674417	2013.0	Single	
bjAKj6rnviI	Coastal Brake	Tycho	Coastal Brake	Tycho	INDIFFERENT		2009.0	Single	
pKvW38ffmS4	Coastal Brake	Tycho	Dive	Tycho	INDIFFERENT	4.7307973	2011.0	Album	
-gPcEhScexQ	Elegy	Tycho	Dive	Tycho	INDIFFERENT		2011.0	Album	
xombuoSt9L0	Daydream	Tycho	Dive	Tycho	INDIFFERENT	4.5516376	2011.0	Album	
MZWNPp1-X4c	Melanine	Tycho	Dive	Tycho	INDIFFERENT	4.6021371	2011.0	Album	
LTHcZxdQ348	Easy	Tycho	Easy (Mild Minds Remix)	Tycho	INDIFFERENT		2019.0	Single	208.0
xDo-PGDbba0	Montana	Tycho	Montana	Tycho	INDIFFERENT		2014.0	Single	
hjsZqjfhhSg	Cloud Generator	Tycho	Past Is Prologue	Tycho	INDIFFERENT		2004.0	Album	
j8uP3E6nr08	See (feat. Beacon)	Tycho	See (feat. Beacon)	Tycho	INDIFFERENT		2014.0	Single	
O0TLudn2Qwc	Easy	Tycho	Simulcast	Tycho	INDIFFERENT	4.722127	2020.0	Album	
rT57vK-Z3as	Cloud Generator	Tycho	Sunrise Projector	Tycho	INDIFFERENT				
xMzpFTcT4eg	Easy	Tycho	Weather	Tycho	INDIFFERENT		2019.0	Album	
rrwzyDUz6B0	Searching	Tzelun	Searching	Tzelun	INDIFFERENT		2019.0	Single	
bIzIxYnoJ2M	Runaway Girl (1990 Digital Remaster)	U-Roy	Dread In A Babylon	U-Roy	INDIFFERENT		1975.0	Album	
kXwEfKhSFoY	Dreadlocks Dread (1990 Digital Remaster)	U-Roy	Dread In A Babylon	U-Roy	INDIFFERENT		1975.0	Album	
1OOIDREsB9E	Natty Rebel	U-Roy	Original DJ	U-Roy	INDIFFERENT		1995.0	Album	
WfunypXsBO4	Where The Streets Have No Name	U2	The Joshua Tree	U2	INDIFFERENT		1987.0	Album	
eZmoYKEflD0	Ridin' Dirty	UGK (Underground Kingz)	Ridin' Dirty	UGK	INDIFFERENT	4.5541525	1996.0	Album	
Zf9jkJSrYRc	Hibi no Awa feat. Lovely Summer Chan (feat. Lovely Summer-Chan)	Uchu Nekoko	Uchu Nekoko	Uchu Nekoko	INDIFFERENT		2014.0	Single	
dmDNPFG52sk	Fresh Mode	Ugly Duckling	Fresh Mode	Ugly Duckling	INDIFFERENT		1999.0	EP	
ERSll6z_UR8	Goddamn Devil	Ugly Kid Joe	America's Least Wanted	Ugly Kid Joe	INDIFFERENT		1992.0	Album	
sogt2oFA_EY	Everything About You	Ugly Kid Joe	As Ugly As They Wanna Be	Ugly Kid Joe	INDIFFERENT		1991.0	EP	
IFNeQqnBsKg	Electric Sun	Uli Jon Roth & Electric Sun	Earthquake	Uli Jon Roth & Electric Sun	INDIFFERENT		1979.0	Album	
UIiYRlh27kg	Vienna (Single Version)	Ultravox	Vienna [Deluxe Edition]: 40th Anniversary	Ultravox	INDIFFERENT		1980.0	Album	
-nOvSzWC07k	Withered Hand of Evil	Uncle Acid & The Deadbeats	Blood Lust	Uncle Acid & The Deadbeats	INDIFFERENT		2011.0	Album	
yZshB1hHaFo	Nerve Damage!	Unknown Mortal Orchestra	Unknown Mortal Orchestra	Unknown Mortal Orchestra	INDIFFERENT	4.1986866	2011.0	Album	
8zrlh9VGBZc	The Wizard	Uriah Heep	Demons and Wizards (Deluxe Edition)	Uriah Heep	INDIFFERENT		1972.0	Album	
3T7C1Sdl-tA	Easy Livin' (2017 Remastered)	Uriah Heep	Demons and Wizards (Expanded Version)	Uriah Heep	INDIFFERENT		1972.0	Album	
G-MFInKFBVs	Evangelist	Ut	In Gut's House	Ut	INDIFFERENT		1987.0	Album	
iy2rjWZxVYo	Can't Stand It Alone	V.X.D	Can't Stand It Alone	V.X.D	INDIFFERENT		2018.0	Single	
OoyaeXBZugM	Love You Once Made	Valerie June	The Order Of Time	Valerie June	INDIFFERENT	4.2987013	2017.0	Album	
xDzlocGihOo	Killer (2005 Digital Remaster)	Van Der Graaf Generator	H To He, Who Am the Only One	Van Der Graaf Generator	INDIFFERENT		1970.0	Album	
O6sdyftZOIo	Lemmings (Including Cog) (Remastered 2005)	Van Der Graaf Generator	Pawn Hearts	Van Der Graaf Generator	INDIFFERENT		1971.0	Album	
Z6VotIhBMVU	Uptown Hustle	Van Gordon Martin	No Limit to Love	Van Gordon Martin	INDIFFERENT		2011.0	Album	
NSjnWI8HdhM	Summer Nights	Van Halen	5150	Van Halen	INDIFFERENT		1986.0	Album	
p0Bz6sFPib0	Can't Stop Lovin' You	Van Halen	Balance	Van Halen	INDIFFERENT		1995.0	Album	
igNkzZl50RE	Humans Being	Van Halen	Best of Volume 1	Van Halen	INDIFFERENT		1996.0	Album	
Mzo3Sf7MpZw	Light up the Sky	Van Halen	Van Halen II	Van Halen	INDIFFERENT		1979.0	Album	
gsGpOLXkIoM	Atomic Punk (45 Version)	Van Halen	You Really Got Me	Van Halen	INDIFFERENT		1978.0	Single	
4Dp48Acl62E	The Hustle	Van McCoy	Disco Baby	Van McCoy	INDIFFERENT		1975.0	Album	249.0
IR6gcIZ7wxI	Radio Waves I	Van She	Idea Of Happiness	Van She	INDIFFERENT	3.928	2012.0	Album	
-Oc-g8D4TS8	Radio Waves I	Van She	Idea Of Happiness	Van She	INDIFFERENT		2012.0	Album	127.0
nQFxfUh88A8	Kelly	Van She	V	Van She	INDIFFERENT	3.7547724	2008.0	Album	
rZGK7UeatMQ	Albedo 0.39	Vangelis	Albedo 0.39	Vangelis	INDIFFERENT		1976.0	Album	
HcgoNiM74oE	Heaven and Hell, Pt. I	Vangelis	Heaven & Hell	Vangelis	INDIFFERENT		1975.0	Single	
SsJZqx1BfHA	All in Your Mind (2006 Remaster)	Vanilla Fudge	Renaissance	Vanilla Fudge	INDIFFERENT		1968.0	Album	
ttnL-j3V08o	Set Piece (feat. Sophie Meiers & Ivy Sole)	Vansire	Angel Youth	Vansire	INDIFFERENT		2018.0	Album	
LntXoVb-tw0	Them There Eyes-	Varetta Dillard	New York City Blues & R&B 1949-54	Various Artists	INDIFFERENT		2012.0	Album	
f4v4AADOyC4	H.R. Pufnstuf	Various Artists	All-Time Tv Hits	Various Artists	INDIFFERENT		2010.0	Album	
FZc3mbrHW9g	Mister Sandman	Vaughn Monroe	Anthology: The Definitive Collection	Vaughn Monroe	INDIFFERENT		2020.0	Album	
oMA9DGbuGG4	Auf Weidersehn, Sweetheart	Vera Lynn	Vera Lynn Yours	Vera Lynn	INDIFFERENT		2005.0	Album	
PQj6KUYJz84	Beginning	Verzache	D97	Verzache	INDIFFERENT	4.3730254	2017.0	EP	
JSVSSixzEws	An Affair to Remember (Our Love Affair)	Vic Damone	On The Swingin' Side (Expanded Edition)	Vic Damone	INDIFFERENT		1960.0	Album	
rJvJjiqOopg	You're Breaking My Heart	Vic Damone	The Best Of The Mercury Years	Vic Damone	INDIFFERENT		1996.0	Album	
-4HUZT4F9HM	Heart Made Of Stone	Viceroys	Sly & Robbie present Taxi	Sly & Robbie	INDIFFERENT		1980.0	Album	
qGVENqijnCM	Becoming A Jackal	Villagers	Becoming A Jackal	Villagers	INDIFFERENT		2010.0	Single	
KNh9O3gSprM	Star Song	Vince Guaraldi	Greatest Hits	Vince Guaraldi	INDIFFERENT	4.5845823	1989.0	Album	
aJqe79R_VKc	Cast Your Fate To The Wind	Vince Guaraldi Trio	Jazz Impressions of Black Orpheus	Vince Guaraldi Trio	INDIFFERENT	4.6666665	2019.0	Album	
2Jd87m_XI6c	Cast Your Fate To The Wind	Vince Guaraldi Trio	Playboy Jazz: Cocktail Mix	Various Artists	INDIFFERENT		2006.0	Album	
XtjRRqORBPI	Red Light (feat. Ravenbird)	Vincent & Mr. Green	Vincent & Mr Green	Vincent & Mr. Green	INDIFFERENT		2004.0	Album	
RuDuMEEQmeE	Face of the Moon	Violet Road	Face of the Moon	Violet Road	INDIFFERENT		2014.0	Single	
U1_1wan0Uvk	Something To Do	Vivian Girls	Memory	Vivian Girls	INDIFFERENT	4.42029	2019.0	Album	
_DYt7XMuUJk	Something To Do	Vivian Girls	Memory	Vivian Girls	INDIFFERENT		2019.0	Album	193.0
cHiNdW5LEfg	Tell The World	Vivian Girls	Vivian Girls	Vivian Girls	INDIFFERENT		2008.0	Album	
Z4PX_9clOUk	Tell The World	Vivian Girls	Vivian Girls	Vivian Girls	INDIFFERENT		2008.0	Album	217.0
X_5zRh0kVLM	Moment	Vormärz	Vormärz	Vormärz	INDIFFERENT		2016.0	EP	
QFOs7pYYcQU	Funky Duck	Vulfpeck	Thrill of the Arts	Vulfpeck	INDIFFERENT	4.6181459	2015.0	Album	
HM14vDsIRkg	The Streets (Re-Twist) (feat. Snoop Dogg & Nate Dogg)	WC	Ghetto Heisman	WC	INDIFFERENT	4.6881652	2002.0	Album	
SqeDklH-XHk	Hoots Mon (There’s a Moose, Loose, Aboot This Hoose) (Definitive1 Mix)	Waccy Maccy and The Lairds Of Rock	Scottish Heartland: The Definitive Celtic Collection, Vol. 1		INDIFFERENT				
erYhpW1sFAQ	Kingdom Rise Kingdom Fall	Wailing Souls	Fire House Rock	Wailing Souls	INDIFFERENT		1980.0	Album	
29Sys3CwB4Q	Fire House Rock	Wailing Souls	Fire House Rock	Wailing Souls	INDIFFERENT		1980.0	Album	
b6YpjbSnfK4	Fire House Rock	Wailing Souls	Most Wanted: Crucial Cuts 1979-1984	Wailing Souls	INDIFFERENT		2007.0	Album	
bpPjAIre7NU	Jah Jah Give Us Life to Live	Wailing Souls	The Best of the Wailing Souls	Wailing Souls	INDIFFERENT		1996.0	Album	
r3PmszkUomg	Have A Good Time	"Walter ""Shakey"" Horton"	Blues Harp Hero	Various Artists	INDIFFERENT		2006.0	Album	
d-jSOu40JvY	Alley Cat	Walter Brown	Rock & Roll Mashup, Vol. 5		INDIFFERENT				
gqIlhQnn2z4	Magnet and Steel	Walter Egan	Not Shy	Walter Egan	INDIFFERENT		1978.0	Album	
_nimA0gdBi4	Der Wagen	Walter Wegmüller	Tarot	Walter Wegmüller	INDIFFERENT		1973.0	Album	
i1gZw9qZO6Y	Lower Order	Wand	1000 Days	Wand	INDIFFERENT	4.8032789	2015.0	Album	
JAv_2PALrhE	Flesh Tour	Wand	Golem	Wand	INDIFFERENT	4.4629631	2015.0	Album	
f9GiaXNqHqE	Fujiyama Mama	Wanda Jackson	20 Rock 'N' Roll Hits	Wanda Jackson	INDIFFERENT		2003.0	Album	
lXEiRJbBmGI	Let's Have A Party	Wanda Jackson	20 Rock 'N' Roll Hits	Wanda Jackson	INDIFFERENT		2003.0	Album	
Yb7nj3dpWj4	Fujiyama Mama	Wanda Jackson	Rockin' With Wanda	Wanda Jackson	INDIFFERENT		1960.0	Album	
X4o9BZAVwzU	Fujiyama Mama	Wanda Jackson	The Ultimate Collection	Wanda Jackson	INDIFFERENT		2007.0	Album	
m-7NEY4p5s0	Let's Have A Party	Wanda Jackson	Wanda Jackson	Wanda Jackson	INDIFFERENT		1958.0	Album	
6INiwFDtTG4	Dance Hall Days	Wang Chung	Points On The Curve	Wang Chung	INDIFFERENT	4.4964604	1983.0	Album	
iSXyCSwzcqs	The Avalanches - Undersea Community (Orginal Extended Version)	WannaTradePants			INDIFFERENT				239.0
neQWhXMD5Nw	The Cisco Kid	War	The Very Best of War	War	INDIFFERENT	4.6610169	2003.0	Album	
_86iwnPKzBY	The Cisco Kid	War	The World is a Ghetto	War	INDIFFERENT		1972.0	Album	271.0
8XBXvVC6sh4	Disco//very	Warpaint	Warpaint	Warpaint	INDIFFERENT		2014.0	Album	
sNz8E2SUMUk	Uncle Tom's Cabin	Warrant	Cherry Pie (Expanded Edition)	Warrant	INDIFFERENT		1990.0	Album	
gX3YUdsr4kk	And Ya Don't Stop	Warren G	Regulate... G Funk Era (Special Edition)	Warren G	INDIFFERENT	4.1452727	1994.0	Album	
xR6KefsflWk	And Ya Don't Stop	Warren G	Regulate...G Funk Era (20th Anniversary)	Warren G	INDIFFERENT	4.5592518	1994.0	Album	
Cdjdp_1SQas	Ubangi Stomp	Warren Smith	Rokabilly Legend	Warren Smith	INDIFFERENT		2006.0	Album	
WEjXzV1R_Zs	Ubangi Stomp	Warren Smith	Ubangi Stomp / Black Jack David	Warren Smith	INDIFFERENT		1956.0	Single	
qHAAikYzU2g	Ubangi Stomp	Warren Smith	Warren Smith's The Darkest Cloud	Warren Smith	INDIFFERENT		2006.0	Album	
F2HH7J-Sx80	Lawyers, Guns and Money (2007 Remaster)	Warren Zevon	Excitable Boy	Warren Zevon	INDIFFERENT		1978.0	Album	
wRWCK9zGynA	Roland the Headless Thompson Gunner (2007 Remaster)	Warren Zevon	Excitable Boy	Warren Zevon	INDIFFERENT	4.6499386	1978.0	Album	
33try7zOWSU	Glimpses	Water Park	Glimpses	Water Park	INDIFFERENT		2017.0	Single	277.0
rD5U7uz7kPg	Redlead	Wavves	V	Wavves	INDIFFERENT	4.5	2015.0	Album	
qZTwjljm5qc	Mammas, Don't Let Your Babies Grow Up to Be Cowboys	Waylon Jennings	Greatest Hits	Waylon Jennings	INDIFFERENT		1979.0	Album	
AA12p-27TZ0	Waymore's Blues	Waylon Jennings & The .357s	Waylon Forever		INDIFFERENT				302.0
w5_9FqF3zew	A Groovy Kind Of Love	Wayne Fontana, The Mindbenders	Classics of The 50's & 60's	Various Artists	INDIFFERENT	4.0847459	2018.0	Album	
U5N9QJN5J30	This New Generation	Wayne Horvitz	This New Generation	Wayne Horvitz	INDIFFERENT		1985.0	Album	
violhZGikck	Shake Baby Shake	Wayne Raney	100 Rock Hits 50'	Various Artists	INDIFFERENT		2010.0	Album	
c7YSANg8vgw	You Were On My Mind	We Five	You Were On My Mind	We Five	INDIFFERENT	4.6092439	1965.0	Album	
eeSvJkPkvnA	An Almighty Thud	We Were Promised Jetpacks	These Four Walls	We Were Promised Jetpacks	INDIFFERENT		2009.0	Album	
WSgipxT57g8	An Almighty Thud	We Were Promised Jetpacks	These Four Walls (10 Year Anniversary Edition)	We Were Promised Jetpacks	INDIFFERENT		2005.0	Album	
